datetime,lat,lng,precinct,stop_duration,subject_age,subject_height,subject_sex,officer_id_hash,type,violation,contraband_found,contraband_drugs,contraband_weapons,frisk_performed,search_conducted,search_person,search_vehicle,reason_for_stop,area_risk,outcome
2010-06-04_15:55:00,-26.186484399999998,27.951145700000026,8.0,24.18254946675415,55.0,short,male,c9f0dea477,vehicular,seatbelt violation,,,,False,False,False,False,seatbelt violation,high,citation
2018-10-25_03:09:00,-26.1750464,28.064747300000008,5.0,20.970595606711104,43.0,medium,male,952fd2f816,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2018-01-09_16:10:00,-26.1923576,27.943574000000027,8.0,18.455473649873195,50.0,medium,male,0535f8bb5a,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2016-07-27_11:56:00,-26.278454299999986,28.0157698,8.0,13.367998638890786,42.0,short,male,19018cc59c,vehicular,seatbelt violation,,,,False,False,False,False,seatbelt violation,high,citation
2016-04-26_15:57:00,-26.164136999999997,27.94810129999999,4.0,15.286974885504865,68.0,medium,male,c34de323ba,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,very high,citation
2016-12-31_13:22:00,-26.133995499999997,27.987405600000002,2.0,36.29436912209951,24.0,tall,male,1d683e1215,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2014-03-01_22:34:00,-26.209959599999998,30.076572999999982,8.0,22.598234497826933,21.0,tall,male,a951ba99dd,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2012-06-04_09:05:00,-26.155082299999997,27.93619760000003,6.0,28.60935179029237,34.0,tall,female,3c38470dbd,vehicular,,,,,False,False,False,False,,high,warning
2015-12-14_12:28:00,-27.09048,28.886583,3.0,18.466731112972266,29.0,short,female,498350de5b,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,very low,citation
2010-02-25_22:05:00,-26.267409,27.797314,1.0,19.140282232723695,53.0,tall,male,80cbba0ee1,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,citation
2012-07-17_08:54:00,-26.2826217,28.071788799999965,3.0,50.87876751181986,50.0,medium,male,19b6cf7f40,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2015-05-26_16:09:00,-26.267448199999997,27.806357299999988,1.0,28.306041130681294,27.0,tall,female,95cab0be7c,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2010-01-03_17:38:00,-26.2004034,27.97543809999999,8.0,29.900533046066606,22.0,medium,female,e4f4077945,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,very high,warning
2017-01-02_15:46:00,-26.178415699999995,27.877888700000028,1.0,22.36002145510556,82.0,tall,female,5619309420,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2016-01-30_05:51:00,-26.1280011,28.10866820000001,5,22.699927305648437,28.0,medium,male,9700e431ca,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,citation
2011-12-13_21:52:00,-26.895781,17.322176600000006,5.0,35.43039983041736,40.0,short,male,972faedf56,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,very low,warning
2014-05-28_17:27:00,-26.250370499999995,28.003593300000006,3.0,26.292565247048543,25.0,tall,male,fc1666fe63,vehicular,safety violation,,,,False,False,False,False,safety violation,high,warning
2014-12-07_18:21:00,-26.18829329999999,27.951316100000028,8.0,37.26610523781357,41.0,medium,female,3790ebbbc7,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2017-10-04_15:59:00,-26.181145199999996,27.96753090000003,5.0,26.402173824811374,20.0,medium,female,702f17e184,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,very high,warning
2014-03-09_06:38:00,-26.158659799999995,27.930789100000027,6.0,23.99808196021347,35.0,medium,male,549374aca7,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2013-03-22_09:40:00,-26.602446399999998,27.769506700000008,8.0,28.425763540481586,54.0,tall,female,78d577d0b1,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2012-11-01_23:04:00,-26.1220755,28.01298559999998,2.0,29.16985517343863,27.0,medium,male,acffed52bf,vehicular,moving traffic violation,False,False,False,True,True,True,False,moving traffic violation,high,citation
2011-04-25_02:51:00,-27.530773100000005,32.45440620000001,8.0,23.94497545055791,39.0,medium,male,7c6f123f51,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2014-12-01_11:46:00,-26.1761658,28.044540799999965,5.0,41.14630768903977,52.0,medium,male,498350de5b,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2010-05-17_10:04:00,-26.1502907,27.94355329999999,4.0,12.969987705309814,54.0,tall,male,cb7dc42fa9,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2012-06-07_02:12:00,-26.16697709999999,27.933919000000003,6.0,29.909143071942466,18.0,medium,female,8146922822,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2011-01-07_01:49:00,-27.530773100000005,32.45440620000001,8,21.680357545072972,30.0,tall,male,2511466c93,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2013-11-27_22:49:00,-26.264264899999986,28.100567099999964,3.0,16.503113242006616,50.0,tall,male,7975bcaa77,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2012-11-21_16:20:00,-26.1229431,27.934000300000008,6.0,42.25313314154478,37.0,medium,male,3dc0ec0fc0,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2012-01-20_07:59:00,-26.602446399999998,27.769506700000008,8.0,27.104683315520308,27.0,tall,male,b5ca91d71f,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2015-08-13_16:58:00,-26.602446399999998,27.769506700000008,3.0,28.07852955860584,57.0,short,male,c50b6226fb,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2013-08-18_21:41:00,-26.2082701,28.025165700000002,5.0,16.144950183353785,40.0,medium,male,95d8d9862e,vehicular,safety violation,,,,False,False,False,False,safety violation,medium,warning
2012-01-20_17:02:00,-26.1992554,27.961641,8.0,24.437520595198396,39.0,tall,male,b34fa4ca15,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2011-07-11_12:56:00,-26.3765347,27.402524500000027,1.0,30.602062926410277,22.0,medium,male,d098ec755c,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2014-08-15_23:20:00,-26.602446399999998,27.769506700000008,3.0,31.363372854162705,19.0,short,male,286c82f645,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2012-09-17_16:20:00,-26.2310462,27.99736319999998,3,25.778145405696325,55.0,tall,female,14b56e9185,vehicular,seatbelt violation,,,,False,False,False,False,seatbelt violation,high,warning
2016-03-16_05:28:00,-26.3765347,27.402524500000027,1.0,34.83247146766877,28.0,tall,female,4c7e26f974,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2012-09-07_14:16:00,-26.162414300000002,27.967801400000027,2.0,22.261943080050354,42.0,medium,male,ba5ad061a9,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,very high,warning
2012-03-23_18:05:00,-26.1870494,27.901001100000002,1.0,34.560570214361306,31.0,tall,male,ec5603edfe,vehicular,seatbelt violation,,,,False,False,False,False,seatbelt violation,medium,warning
2011-06-21_11:19:00,-26.144680299999997,28.09333049999998,5.0,22.69607661934496,62.0,tall,male,596bd1105e,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2012-01-30_17:09:00,-26.1756271,27.854697299999998,1,16.984698999447264,31.0,tall,male,59629c618d,vehicular,registration,,,,False,False,False,False,registration,medium,warning
2015-04-22_13:07:00,-26.602446399999998,27.769506700000008,3.0,21.23287831473378,37.0,tall,male,d38b4128e5,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2011-01-03_05:33:00,-26.2850727,28.06290079999998,3.0,24.843477122050132,16.0,tall,male,b423a06a7b,vehicular,vehicle equipment violation,False,False,False,False,True,True,False,vehicle equipment violation,medium,arrest
2018-03-28_06:02:00,-26.163145199999995,28.074396000000007,5.0,25.55267617946926,28.0,tall,male,5bbc07703f,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2014-08-06_07:20:00,-26.602446399999998,27.769506700000008,8.0,38.49069634248011,52.0,tall,female,28a44a6a0f,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2011-12-08_19:41:00,-26.285162199999995,28.06160150000001,3.0,27.64974133814162,32.0,medium,male,19b6cf7f40,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2013-07-01_16:22:00,-26.1363446,27.898808000000002,6.0,35.471461412779306,43.0,tall,male,3dc0ec0fc0,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2014-11-23_04:04:00,-26.217629199999998,27.9565355,8.0,28.3114223246573,39.0,tall,male,b96df3310a,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2014-01-21_15:42:00,-26.1518577,27.97835759999998,2.0,32.76280719564732,51.0,tall,male,1b56d08e5c,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,very high,warning
2011-12-09_13:05:00,-26.239466399999998,27.808990500000007,1.0,20.573464611298768,27.0,tall,female,c05e130f6a,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,citation
2015-09-01_17:03:00,-26.3765347,27.402524500000027,1,25.335965039624327,28.0,tall,female,a951ba99dd,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2018-01-17_16:34:00,-26.251593199999995,27.821087700000007,1.0,20.54033896806438,42.0,tall,male,cf72c2298a,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2017-08-23_13:28:00,-26.16143430000001,28.039831300000003,5.0,25.651382346625965,25.0,medium,male,ba10efd51b,vehicular,moving traffic violation,False,False,False,True,True,True,False,moving traffic violation,medium,arrest
2017-07-04_11:24:00,-26.265215999999995,28.101527700000005,3.0,21.793549124703482,25.0,medium,female,a0e960d43b,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2012-07-03_20:24:00,-26.264264899999986,28.100567099999964,3.0,29.75638246748309,60.0,medium,male,4c7e26f974,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2011-02-16_10:07:00,-27.530773100000005,32.45440620000001,8.0,19.95527409618457,51.0,tall,male,286c82f645,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2012-11-16_10:15:00,-26.602446399999998,27.769506700000008,8.0,34.36648807617528,26.0,tall,male,6f0151b767,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2017-04-18_15:41:00,-26.1874106,27.914503100000005,8.0,24.225901389675155,67.0,medium,male,a9b7a026f0,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2013-10-15_12:17:00,-26.209959599999998,30.076572999999982,8.0,22.617910750582876,45.0,tall,female,e7099bc91c,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,low,warning
2012-05-11_17:25:00,-26.1090766,27.973646799999997,2.0,32.730076856446075,40.0,tall,female,ba5ad061a9,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2016-09-29_11:45:00,-26.602446399999998,27.769506700000008,8.0,17.374333072431295,59.0,tall,male,1b56d08e5c,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2010-05-22_01:54:00,-26.238591899999996,27.99494079999998,3.0,32.07835152266981,46.0,tall,male,9dd4008864,vehicular,vehicle equipment violation,False,False,False,False,True,True,True,vehicle equipment violation,high,arrest
2013-07-04_04:10:00,-26.1855476,27.857268100000027,1.0,24.116859376840765,33.0,tall,female,9d8bfc8acb,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2015-07-05_23:19:00,-26.134912199999995,27.986904800000005,2.0,26.572541086566524,36.0,tall,male,5c3babe003,vehicular,registration,,,,False,False,False,False,registration,high,warning
2016-06-30_23:57:00,-26.16517379999999,27.962022500000003,4.0,33.41888321869344,30.0,short,female,0a2b939d4b,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,very high,warning
2012-10-09_17:33:00,-26.279260099999995,28.08314509999998,3.0,29.047941719098215,44.0,short,female,871986f056,vehicular,safety violation,,,,False,False,False,False,safety violation,medium,warning
2012-04-18_09:00:00,-26.3765347,27.402524500000027,1.0,28.144575164978498,27.0,medium,male,825f6ab981,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2014-05-29_20:03:00,-26.1941383,28.097296700000044,5.0,12.197111114417975,54.0,tall,male,48aaf04fba,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2018-08-23_09:03:00,-26.198335899999996,27.903882300000006,1.0,24.5519590692742,41.0,medium,male,16f69cd6ef,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2012-01-25_08:05:00,-26.156050999999998,27.941272099999992,4.0,22.99922494597108,54.0,tall,male,8f1069f970,vehicular,safety violation,,,,False,False,False,False,safety violation,very high,warning
2017-10-30_05:23:00,-26.177989499999995,27.882798000000008,1.0,27.116523340839148,46.0,tall,male,bc5e1f784c,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2011-10-23_23:11:00,-26.115287799999997,28.13290690000001,5.0,28.59931648111617,33.0,medium,male,adf5df7aac,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2018-03-09_13:04:00,-26.1163915,28.132269100000002,5.0,26.616211144943037,21.0,tall,female,fc8eeff4da,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,citation
2016-02-08_12:40:00,-27.09048,28.886583,3.0,23.808897030594817,71.0,tall,male,a9b7a026f0,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,very low,citation
